flag0,flag1,normal0,normal1,exp0,expexp0,count0,count1,word0,word1,sig2,negsig3,when
true,true,0.264419,-0.957292,1287.073587,122513.045387,147630,12,corowidrnafi,hwdpytpdcx,0.0,-1.93,2014-09-17T13:21:53Z
false,false,-0.451871,0.942734,5161.609326,192966066880.688171,38727,684,daygmph,ybhdtazwgwge,8.0,-5.63,2014-09-17T13:22:53Z
true,false,0.908732,0.212725,8267231.076563,1728.126808,6572,26,bzxrmbjvftx,yisycdey,0.6,3.70,2014-09-17T13:23:53Z
false,false,1.484480,-1.176568,7.633134,118809.118260,1007,250,obcwgcj,omzalnalr,9.2,7.27,2014-09-17T13:24:53Z
true,false,1.318397,0.966958,28.142048,529313233280157249882262827305471772655553085440.000000,20,222,onqgv,sql,2.9,-5.73,2014-09-17T13:25:53Z
false,true,-0.417760,0.424574,5145.992446,4.352613,12497,653,vlgznqzkrf,rrrie,5.3,-2.84,2014-09-17T13:26:53Z
true,true,0.564159,1.424846,336891028.957071,1353556394498747531264.000000,120,403,pmpbdphee,vnwdcx,5.2,-6.53,2014-09-17T13:27:53Z
true,false,-0.674750,0.138222,6861.544480,49269.532911,10,801,zalxkkp,ajztkefj,8.7,6.36,2014-09-17T13:28:53Z
false,false,-1.354441,-0.193114,705.792788,2723013334864336500696285184.000000,353,848,dvlycnczhjt,dcxxdbmorgu,2.4,2.87,2014-09-17T13:29:53Z
true,false,-2.542270,0.676872,2312419.590331,307655.693900,304,143,owpdfniny,pjbh,0.4,-8.80,2014-09-17T13:30:53Z
false,true,-0.328997,-0.560728,28762.981356,13.474687,96,96,pdgqzhnkrv,ssljzewi,2.7,4.35,2014-09-17T13:31:53Z
true,false,1.065455,0.497635,833503.950373,4.200791,70,458,pejmiezqvlf,rbraxvqkkja,9.3,-7.47,2014-09-17T13:32:53Z
true,true,-1.146148,2.380166,36.180230,3.081000,728,555,jjuhvbjduius,pecdxuyq,2.5,7.08,2014-09-17T13:33:53Z
true,true,0.284354,-0.708524,15747775.611343,3.819851,30226,525,kwyhkh,btzpzmgfmdsn,5.3,-5.25,2014-09-17T13:34:53Z
true,false,-1.751543,1.333123,85426.685445,31.386520,142249,209,zorwowamxuip,yfnqdutta,9.8,7.38,2014-09-17T13:35:53Z
false,false,0.631933,0.531374,80452928.119878,98703831.676505,256,783,mtybjbtfxzly,fhthpleri,6.5,2.49,2014-09-17T13:36:53Z
true,false,-0.177050,0.283456,7556300.465348,135.683566,5,263,hzswuzbr,wlotf,6.7,2.82,2014-09-17T13:37:53Z
true,true,0.700553,1.224603,991996.548261,6595569929896235774091206769086960964488796433956208640.000000,1,48,isjlhmzlug,uiodhug,9.6,1.09,2014-09-17T13:38:53Z
true,false,-0.003202,-1.762783,78721.434026,1827.759131,909,296,qsmdearmdx,feqcymfv,1.0,0.05,2014-09-17T13:39:53Z
true,false,0.347510,1.053145,2.520461,1681901735840138757781115738075839574167762875696807936.000000,962,988,hvlzojdn,ckcvdumc,3.0,-9.70,2014-09-17T13:40:53Z
false,false,1.000899,0.130357,133467410.972649,95870714466230273365641951205916672.000000,16358,890,rojawm,enw,1.5,-1.22,2014-09-17T13:41:53Z
false,true,0.538537,-0.503249,10231757.828594,129195345927108080137722006937200090372744560048316111388672.000000,59,550,ydsdnirkz,hdyiozyeii,9.8,4.82,2014-09-17T13:42:53Z
false,true,-0.439340,-0.913709,6.521005,6164427.311988,870,826,apvpna,latatslsf,5.6,3.24,2014-09-17T13:43:53Z
false,true,-0.385009,0.561924,3.635618,7678200.156727,41984,97,nfstmhubuqm,hfbvjgp,5.8,5.73,2014-09-17T13:44:53Z
true,false,1.223206,-2.340745,14.220164,581529912329.423096,87559,523,dqaklvv,zwvdrscxnthx,3.9,2.57,2014-09-17T13:45:53Z
false,false,-1.749563,-0.413521,2.239516,576376.094296,99206,234,iuvjokj,iuplonu,6.3,-9.95,2014-09-17T13:46:53Z
false,false,0.003848,-0.032110,10.316658,2247744028644359680.000000,3,738,sderdv,mygnfzwb,3.8,-0.24,2014-09-17T13:47:53Z
false,false,0.989516,-0.779355,970.605417,602749.348654,4256,698,ecckwsfbc,zgfcyq,1.7,4.21,2014-09-17T13:48:53Z
false,true,0.024506,-0.044840,30675.355586,114112943875694.390625,959,824,szczvghqgloe,rwrqmdru,4.7,3.61,2014-09-17T13:49:53Z
true,true,-0.902512,-0.843644,91765.910864,952.118521,16992,637,fvtwugxbts,qsjn,6.2,-0.20,2014-09-17T13:50:53Z
true,true,1.906795,-0.230343,26948402.719493,4542167937304.246094,3,652,iaxurbfqlla,oxisjct,8.6,-6.14,2014-09-17T13:51:53Z
true,false,0.490032,-1.904581,311323.553150,2640816.316772,7,1,jxokxgxkza,rgvdnvuyg,3.2,-0.57,2014-09-17T13:52:53Z
false,false,0.383049,-0.696544,3160647.595268,127.956672,105688,225,quxbetuqoetq,jxrcwiyf,6.3,-4.84,2014-09-17T13:53:53Z
true,true,-0.292759,0.855533,305946769.061110,4548998111568123904.000000,62,295,zvxlgcskok,kityhjnlcvnv,0.8,-9.90,2014-09-17T13:54:53Z
true,false,-0.377988,1.466514,193.362822,7278128656.910426,24,162,exhxioceep,ybbt,9.1,-3.58,2014-09-17T13:55:53Z
false,false,2.640098,1.855300,100897693.365268,12634677.546603,2116,965,yknkb,ntecscrjly,0.6,9.87,2014-09-17T13:56:53Z
false,false,-0.327403,1.796623,469328.406388,253.023018,55818,203,obyyim,ohlfgdpfp,1.7,3.79,2014-09-17T13:57:53Z
false,true,1.231323,-0.950941,233.148341,83267006530387395149878525952.000000,5,437,tjps,ewlj,4.5,-3.71,2014-09-17T13:58:53Z
false,false,-1.329934,-1.606507,10129820.319335,4803.356887,37268,360,rckmyk,xrrupls,1.9,0.19,2014-09-17T13:59:53Z
true,true,0.629850,0.269877,1097963.564015,13.752800,9,837,nrxbgjyn,qdeamqbrqoe,6.4,-6.09,2014-09-17T14:00:53Z
false,true,0.649505,0.695057,2192.462018,2845.315412,265,12,gdezigrxc,veib,8.1,-8.49,2014-09-17T14:01:53Z
false,false,0.559630,0.008317,36.006651,244588398136304048239817894593515701134082468716923630649344.000000,3,219,kmtb,opjrss,4.3,7.35,2014-09-17T14:02:53Z
false,false,-0.722964,1.566262,3.965993,5461.170689,65437,546,raqgpgygsqmy,rmvtfyvcu,3.9,-5.69,2014-09-17T14:03:53Z
true,false,0.199259,-0.571584,226052374.858577,11.500011,2,170,ebuywduouzcr,ujedqjm,1.3,-7.82,2014-09-17T14:04:53Z
false,true,-0.056454,-0.340880,1861.353681,15.555780,113,603,zsad,cslg,7.6,1.97,2014-09-17T14:05:53Z
true,true,-0.425165,-0.354942,4.050118,416571574582022809270687367168.000000,7641,879,bipyrsemc,lehcng,2.8,-8.42,2014-09-17T14:06:53Z
false,false,0.266874,-0.632324,77519.513957,11.275096,1,274,ybhxef,nmsvptal,4.5,-3.50,2014-09-17T14:07:53Z
true,false,-0.122268,1.487934,9.643595,855280621283530.500000,16034,753,hjbezj,aynughiweidv,1.5,-3.54,2014-09-17T14:08:53Z
true,true,-1.080868,0.222210,857614.917018,875133219.356262,2,672,pkwvzuz,sadrn,0.7,-7.76,2014-09-17T14:09:53Z
true,true,-0.436791,-0.967596,61076.203076,3958535251976601502482432.000000,13870,519,zyntaqpj,mjoxyidte,4.2,5.42,2014-09-17T14:10:53Z
false,true,-1.519293,0.041386,215455.457648,70457.911732,3417,328,tyqur,zjpnncituqi,7.7,-5.43,2014-09-17T14:11:53Z
true,false,0.140778,0.450872,5315594.508196,3.604812,1553,620,paxri,zhvn,6.8,9.37,2014-09-17T14:12:53Z
true,true,-1.530810,-0.259852,59534539.764336,6.250470,431,231,yqond,zwagvdltrrz,4.0,-9.04,2014-09-17T14:13:53Z
true,true,-1.046657,0.958024,92893.211860,62.388462,39,37,dpoynhiqrv,sohadof,2.0,-9.49,2014-09-17T14:14:53Z
false,true,1.797446,-2.149814,1294.934249,8.144728,1165,742,lnypn,nhxpz,0.6,7.71,2014-09-17T14:15:53Z
true,true,0.611586,0.831510,31.732786,82.866835,2159,302,fkpicivvyznq,ujc,5.7,-6.05,2014-09-17T14:16:53Z
false,true,-0.492336,0.326420,141266.439260,4126996.270856,52608,462,yyfngc,zxyksnsjpd,1.5,0.72,2014-09-17T14:17:53Z
false,true,-1.458186,-1.577316,2.380052,7.656390,1245,534,vhashvikqhwi,pdsahjiqr,9.0,-1.15,2014-09-17T14:18:53Z
false,true,-0.161539,-1.439887,962872.815585,1181036665.420936,111377,396,ydjoqg,ursu,8.9,0.33,2014-09-17T14:19:53Z
false,true,-0.209845,-2.158737,1278947.673317,4.673161,39,459,ptpfq,zbguhpzpftlz,0.2,-3.09,2014-09-17T14:20:53Z
false,true,0.016361,-1.612294,8919.364477,9.501303,9353,494,avtfwfzrte,sdusuleiouw,4.9,-3.56,2014-09-17T14:21:53Z
true,false,-0.036882,-0.633954,243335939.011034,14.055725,33,358,yethjzk,koriohpvhiml,7.5,8.02,2014-09-17T14:22:53Z
true,false,0.887568,1.283345,5093080.405351,22.721689,26,797,fni,mxvaodpy,4.7,6.20,2014-09-17T14:23:53Z
true,false,1.262645,-0.224728,13.058768,2488881138080398285481807029991374848.000000,108,647,sbusccikn,zcsuln,8.0,-4.12,2014-09-17T14:24:53Z
true,true,-1.759881,0.226719,139101719.533404,5430516305930.919922,118325,782,gopriadzha,vynosijobfaq,4.9,-0.54,2014-09-17T14:25:53Z
false,true,-0.092912,0.064415,314.889769,4481991222950350371306867873265516559527246299136.000000,17,918,wbhdfgpmtzhe,zsdbrufsacyt,4.3,6.58,2014-09-17T14:26:53Z
false,false,-0.261554,0.353006,59.437443,1046481402.315910,112097,465,zbob,psgoebzemtv,1.7,-8.50,2014-09-17T14:27:53Z
true,true,0.726098,0.719422,59503.231675,3117019237.379596,4945,77,ctsxwl,atbiwov,2.6,-3.07,2014-09-17T14:28:53Z
false,false,-0.208194,0.288981,14096.081793,375416.037463,168,943,mbbqdi,bkeielrjyx,5.5,-6.75,2014-09-17T14:29:53Z
false,false,-0.544696,0.338110,9023.583058,14281842396275838794430693678171727407068172078895138340864.000000,10578,943,bljqc,wpqkoinzugi,2.5,-6.85,2014-09-17T14:30:53Z
true,false,-0.881449,-0.001249,7.072614,472288159550563731363731294588258746368.000000,7,656,fjk,ptrcglfzbr,8.7,-3.04,2014-09-17T14:31:53Z
true,true,-0.817496,0.579512,264306544.525825,99364626097207111313998741504.000000,98,725,ymtplipexlv,epav,2.5,-0.66,2014-09-17T14:32:53Z
true,false,0.298892,-0.983131,100870530.347665,86.472741,11881,815,rcaoniuhe,zgikomzjzti,0.9,3.57,2014-09-17T14:33:53Z
false,true,-1.496916,-0.435462,85071051.209642,26571619627758132495780467965952.000000,8,869,kgazdwvov,gtuaqgamunoz,3.6,-7.45,2014-09-17T14:34:53Z
true,false,1.246266,0.548757,1512.611604,2835912341547186176.000000,138895,287,nvwb,fmykop,3.2,4.98,2014-09-17T14:35:53Z
true,false,-2.051589,1.716894,7978298.005901,325.283763,18,268,njgcalxf,rfobqiffm,9.8,1.41,2014-09-17T14:36:53Z
true,false,-0.367043,-0.133929,307557697.523174,413392.330332,1191,553,yvoytfpej,iruyppwvaih,0.6,-8.16,2014-09-17T14:37:53Z
false,false,-0.269012,0.776384,1604.925842,159332.538419,59,220,aqqzywnufs,icrbkkaxwsv,7.1,-1.76,2014-09-17T14:38:53Z
false,true,0.100194,-1.634164,5769.075134,17288325967779035136.000000,3,771,jzyffkc,kmcmkccbiil,6.2,9.61,2014-09-17T14:39:53Z
false,false,-1.343879,0.894894,671327.965775,6.837520,67,371,gvh,ywb,6.7,7.97,2014-09-17T14:40:53Z
true,true,0.212701,3.680805,22674523.780024,5006735661.224575,5,242,uurzlnxvut,pbkfsaumdfqy,0.5,-6.58,2014-09-17T14:41:53Z
false,false,0.176301,-0.867532,18607705.265655,65487436267725048.000000,1,758,rayzc,emovubu,6.4,-3.92,2014-09-17T14:42:53Z
false,true,-0.012233,-0.115629,20537411.549009,757.505621,18732,824,hgthxil,wnbbgma,3.7,9.97,2014-09-17T14:43:53Z
false,true,-1.143901,0.378483,242469841.806602,7.182192,37,880,zxrzyni,srwnxebta,1.3,-9.96,2014-09-17T14:44:53Z
true,true,0.468750,0.507241,7.382317,6664466207042489481691136.000000,12,308,eobnqjmo,euwvhfab,9.1,3.05,2014-09-17T14:45:53Z
true,false,0.795441,0.524696,134464.254491,4.835715,7201,136,jtrik,vjhkdfbniluu,8.0,-7.08,2014-09-17T14:46:53Z
false,true,-0.539690,-0.176191,338.849762,1021752997156069.375000,4479,809,fpwz,kfdog,0.7,9.97,2014-09-17T14:47:53Z
false,false,2.619310,0.228922,1243.860981,1846826401686357278720.000000,1,455,kvcyqzr,zzbjgr,3.6,-0.47,2014-09-17T14:48:53Z
true,true,-1.672237,-0.583564,123.360965,8561.815205,1,929,hbsthv,bqpfh,6.3,2.38,2014-09-17T14:49:53Z
false,false,-1.056852,1.123515,45639961.854686,359285519167955795968.000000,3,765,yuhjx,vpz,7.3,5.53,2014-09-17T14:50:53Z
false,false,-0.009512,-0.606809,63680.138905,30669048153753100487362770223741949209692438583513123389440.000000,171,907,rwhgy,xosqygonhc,7.4,5.59,2014-09-17T14:51:53Z
false,true,-1.361102,-0.093391,239883.582537,162.814899,991,330,mcrp,hhvsobtysxbd,4.1,-5.90,2014-09-17T14:52:53Z
false,true,0.683615,-0.805214,1702.301417,7267883.673095,1,222,zhxmmovays,fbnoeqklpe,4.8,-4.40,2014-09-17T14:53:53Z
false,true,-1.282677,-0.151107,2516363.173968,6.595060,6,397,bfozidtvpla,wjnucdigx,1.4,8.84,2014-09-17T14:54:53Z
false,true,0.415406,-0.968409,1652613.220392,460.038526,969,90,cwkx,uladoiwd,4.2,-5.10,2014-09-17T14:55:53Z
false,true,0.633868,-1.246604,10235.008530,4275069036562751546641213211093835230222165146395916369920.000000,29023,751,diuttiywe,tkhoi,3.7,-2.09,2014-09-17T14:56:53Z
false,true,-1.104596,-1.530858,2984641.173881,923776.415312,68,13,vbugozaxk,asmuoaozx,7.8,-6.91,2014-09-17T14:57:53Z
true,true,-0.355863,-1.626431,3.033312,15561813337102162827654420286668800.000000,17262,60,zvyyec,gjbtnotaqjyi,0.1,-3.01,2014-09-17T14:58:53Z
false,false,0.385996,-0.592687,5.641927,222800058308649792383065191854325720388061552967680.000000,11,438,mgljsiqmblvx,qqzlcvtmmlzi,8.0,-5.67,2014-09-17T14:59:53Z
false,true,0.639330,0.095662,3593645.761953,1128.130523,98149,392,kfsf,uqcm,8.2,-0.27,2014-09-17T15:00:53Z
false,true,-1.281715,0.117290,73169161.261438,333966.187782,1,43,mfd,ueusrisojtw,0.1,-1.02,2014-09-17T15:01:53Z
false,false,0.859600,-0.281097,204496515.627344,2055.074050,51,272,fdvzj,lmgtidv,5.8,-2.93,2014-09-17T15:02:53Z
true,true,-0.994340,0.924787,19.387431,34.508193,511,214,bedlzvhhycpx,kjvddlul,9.2,6.98,2014-09-17T15:03:53Z
true,true,0.844847,-0.903243,232.231759,54314970902.708351,61,391,hvtth,yxcb,2.6,1.63,2014-09-17T15:04:53Z
false,true,0.383379,-0.015716,21.727176,3.508079,2,294,fyag,sotifp,0.4,-7.15,2014-09-17T15:05:53Z
false,true,0.011789,1.247977,32.503575,7.214124,44,575,yho,ypslxbhl,6.0,-7.83,2014-09-17T15:06:53Z
false,false,-0.397269,0.787238,9.927573,166347585398411649486978392647702313543244261657428361216.000000,4813,18,goxibcqyepx,ducta,4.2,-3.88,2014-09-17T15:07:53Z
true,true,-0.252368,2.778120,33935767.421173,2644659955394980704419840.000000,15,521,vlkexg,ywhsvqfegdg,4.3,-6.68,2014-09-17T15:08:53Z
false,true,-0.526231,-1.694424,62.999940,965.280314,20,431,lkkpxwql,napwemhartqm,1.2,-2.27,2014-09-17T15:09:53Z
false,true,0.156642,-0.115057,463045181.305620,2.978711,104467,373,sdz,vpmkydmvopm,3.3,-0.75,2014-09-17T15:10:53Z
true,false,-1.068667,1.868537,32100180.330579,7.696256,2,934,swiluhfzmtsn,ebt,8.8,-0.79,2014-09-17T15:11:53Z
true,true,-0.021125,-0.519684,22123882.033638,930175348884822.875000,100,890,zbzoe,nvtvzftwky,4.3,1.18,2014-09-17T15:12:53Z
true,true,3.394736,-2.266265,7.720290,72912.921906,271,722,tgd,znklmsxzp,5.1,5.22,2014-09-17T15:13:53Z
false,true,0.652182,0.103604,114667377.121768,2024505.979138,3,119,pfz,kesfwu,8.2,8.59,2014-09-17T15:14:53Z
false,true,0.663954,1.374436,701261.157198,954.769745,24,414,cpn,ryi,4.8,0.67,2014-09-17T15:15:53Z
false,true,-0.059520,0.445193,52008854.244170,2095975344146130141184.000000,14800,410,cqifjdk,azxn,8.9,-1.98,2014-09-17T15:16:53Z
true,false,-0.847744,0.434447,49.561515,4877360971.996634,178,617,jniwmhf,coe,3.4,-3.44,2014-09-17T15:17:53Z
false,true,-1.576475,2.194327,316319248.760515,304.668083,6,817,agdk,leijmxjjn,2.9,2.96,2014-09-17T15:18:53Z
false,false,-0.835061,-1.002529,110582357.851011,49055601396586988762096690266112.000000,246,625,aagelr,ifx,2.4,-2.61,2014-09-17T15:19:53Z
false,false,0.987217,1.097760,1977868.354499,147668887746420085549948523961411302726047890919129088.000000,24,375,wrfarujrs,efe,7.9,1.16,2014-09-17T15:20:53Z
false,true,0.960028,0.218833,662858.137518,11313748471717463306074366409972731871232.000000,13,623,sraxcswqr,ittowbtgklyz,0.7,-1.04,2014-09-17T15:21:53Z
true,true,-0.454105,-0.206310,12398407.068603,2105158953.523954,1670,416,xifktgrcsgq,ssalb,4.3,2.92,2014-09-17T15:22:53Z
false,false,-0.760827,0.395218,322556727.033633,9880.484524,16269,384,xwcyhwwsdmra,chgwjklybkkt,2.6,-1.02,2014-09-17T15:23:53Z
true,true,1.575709,0.649198,226527.554912,40857.160515,2,697,embue,nesa,4.5,-4.58,2014-09-17T15:24:53Z
true,false,0.691879,-0.187743,44011.167973,22077480.802233,25,805,yon,dgiwrskyztz,7.1,3.68,2014-09-17T15:25:53Z
true,false,0.130374,-0.373081,30.877874,421.549004,74261,342,rconlwyza,krqhlkpo,4.8,4.42,2014-09-17T15:26:53Z
false,true,0.487004,-0.155583,11857986.814214,5.474736,18,385,ddknptf,hwdqjkhvus,9.7,-5.08,2014-09-17T15:27:53Z
false,false,1.384978,0.710766,6181.988801,808.840507,8,657,jepqg,xsiehlvxzs,7.3,-0.97,2014-09-17T15:28:53Z
true,false,0.175417,-0.309696,850.188850,4059086809.010373,2651,925,xisngmnuvo,cedyndl,5.8,-2.91,2014-09-17T15:29:53Z
true,false,-1.915332,-1.639867,1.064968,122029.023618,473,193,epzdlcqcwj,rem,5.9,2.84,2014-09-17T15:30:53Z
true,false,-0.187599,0.169485,592328.440565,52606027467812.460938,9941,115,mkjlxdspyv,qcabu,1.5,3.74,2014-09-17T15:31:53Z
true,true,-2.518580,0.939822,31424.028133,6.899233,3,835,csbmscef,lyqo,7.3,-0.80,2014-09-17T15:32:53Z
false,false,-1.399760,-0.046461,4365.541528,454.480378,9931,67,tlk,gogglukz,0.7,-7.97,2014-09-17T15:33:53Z
true,true,0.081602,1.462928,115523.643545,55.748913,143,728,mrmugqxbfqd,kpvma,7.6,0.12,2014-09-17T15:34:53Z
true,false,-0.541618,1.988715,5.337628,6998197834.306912,130,459,jnrxdcbx,ujuexuoxozv,6.6,8.39,2014-09-17T15:35:53Z
false,false,-0.840575,0.757310,1446802.546935,2115549382576559135653888.000000,1507,859,temy,tgfh,9.8,-7.73,2014-09-17T15:36:53Z
false,false,-0.852102,-0.045326,65944837.879918,3813.051734,66365,985,hkpsryeljj,zrjjlxl,5.0,-3.74,2014-09-17T15:37:53Z
false,true,0.688526,1.385071,12007273.256177,9.465065,96478,59,rmdychl,bvyoafwpwpch,8.3,-9.13,2014-09-17T15:38:53Z
false,false,-0.913103,0.287944,5.664792,2387092.211469,2,810,ohmttbt,stuoby,8.2,6.28,2014-09-17T15:39:53Z
true,true,-1.255210,-1.361964,4.404699,1545617240739537034936320.000000,16361,90,eqpawy,gtruglmlupt,3.5,7.92,2014-09-17T15:40:53Z
true,true,-0.051558,-0.277641,251339.982832,27152462768.392418,2,918,lrjjmg,lea,7.0,-3.07,2014-09-17T15:41:53Z
true,true,-0.000468,0.993881,8272.529205,275094299222438.343750,4,98,etqb,djgklj,3.6,9.47,2014-09-17T15:42:53Z
false,false,-1.128204,0.136069,934.622990,324399723575346119684196167858771722240.000000,405,466,papfo,berg,4.7,7.85,2014-09-17T15:43:53Z
false,true,0.534044,1.260283,3784.126456,74885361743632.531250,940,676,pfoeaxqgv,qig,9.5,-0.52,2014-09-17T15:44:53Z
true,false,0.312653,2.810982,98068363.218275,25.833562,1822,35,ynr,gxgikrtwjqqb,9.0,7.73,2014-09-17T15:45:53Z
true,false,-0.574490,0.393351,11.623600,10978387128189794669138062344192.000000,20,772,xicawoumicmq,dikgkyolv,6.5,-7.36,2014-09-17T15:46:53Z
false,false,0.605810,0.944699,30374.173782,8158.814308,3,540,vdprldwbhxok,ubokjmjjnx,2.7,-6.17,2014-09-17T15:47:53Z
true,true,0.170826,-1.190044,45783.860011,121177446741067555646355724566528.000000,17704,649,fjzz,ntcqjcpcwyiu,0.3,1.28,2014-09-17T15:48:53Z
false,false,1.857060,-1.109441,2122900.139375,203861331249.776428,15795,959,nrhifrytrvr,wgn,4.9,0.18,2014-09-17T15:49:53Z
false,true,0.443690,1.715112,1838372.820816,13819210594.174517,15591,787,sidcrzclj,oibd,1.0,-2.11,2014-09-17T15:50:53Z
true,true,0.648299,-2.260618,68157.685010,1631475.261559,2,179,kajjt,rnhofkvztcm,2.4,-5.30,2014-09-17T15:51:53Z
false,false,1.370329,0.176144,5978.937772,8.700111,25,973,qrptiwvf,tmt,7.0,-6.20,2014-09-17T15:52:53Z
false,true,0.808989,1.666373,4574.717397,15.837162,980,980,vvnumuwq,nelnvdkc,5.2,7.47,2014-09-17T15:53:53Z
true,true,0.888170,-0.681623,9106520.649950,2.999908,44,88,ovwbloodwf,kbqfdytupgxd,7.6,-8.84,2014-09-17T15:54:53Z
true,true,-0.502178,0.931770,9857.420305,476993570.872732,653,229,ptiovwzdxlj,lpqtpud,4.5,1.21,2014-09-17T15:55:53Z
true,false,-0.484420,-0.402493,46604927.215690,733543836812210580190396416.000000,1788,442,dundhhodruez,tsaaohoed,6.2,-4.53,2014-09-17T15:56:53Z
false,false,1.299713,0.490615,3768648.933841,2351133.636435,1,120,zvwfvpopznma,jstvjq,3.5,-7.92,2014-09-17T15:57:53Z
false,true,0.813475,-1.079636,3188.911782,293038136580071718912.000000,18,927,auooxdfj,mjnbvjmv,1.8,4.21,2014-09-17T15:58:53Z
false,false,0.297232,-1.592265,7038832.097713,776524806824101212743977506210153241610769399808.000000,5,379,uvzjyldkqgr,zsot,3.0,-3.68,2014-09-17T15:59:53Z
false,false,0.001854,-1.117862,30.745456,92.045991,3701,548,emdsd,xwmjgqfby,5.5,-4.67,2014-09-17T16:00:53Z
true,false,0.513140,0.074178,6917.585526,2.723501,2,112,ajuaxa,qqrbreso,6.9,1.31,2014-09-17T16:01:53Z
true,false,1.808343,0.138228,2430.469567,478.407788,111588,261,gxpbwezlm,quhyhtfw,5.6,-7.91,2014-09-17T16:02:53Z
true,false,-0.833850,-0.215130,850.460269,2645576.526627,24478,666,clubbyibtyc,hacnxpggvx,8.5,-1.06,2014-09-17T16:03:53Z
false,false,-1.034031,-0.797644,753.054405,3636762.984808,1667,848,pdeeu,davvizpnep,7.2,-1.01,2014-09-17T16:04:53Z
false,true,-0.098787,-0.688221,265.441032,325888608246972962018216596451344426901421686784.000000,52936,578,ildu,ocgghimlqfw,5.5,-4.72,2014-09-17T16:05:53Z
false,true,-0.735241,-1.850363,143169887.957772,95089.076412,6995,718,bpmvfzj,pomr,0.1,6.40,2014-09-17T16:06:53Z
false,false,-0.203705,-1.098592,37973.695571,10648732546124096.000000,5340,330,esqduwnli,mripwybbsyi,8.4,-9.07,2014-09-17T16:07:53Z
true,true,0.088011,1.086722,697.783481,3.476091,3,406,exncrfmwtmd,vmqzywwubkh,1.1,5.81,2014-09-17T16:08:53Z
false,false,-1.157567,0.007268,68719375.457925,1448446200.435266,14,768,hmkfqhyem,juvbcwxxfkho,4.6,-0.95,2014-09-17T16:09:53Z
true,false,-1.204265,1.392215,219724.971257,2423190557061324970378500505600.000000,28174,733,npvpnbhqyzdn,qntwfb,9.3,0.13,2014-09-17T16:10:53Z
true,false,0.133608,-0.961072,10440875.706656,5426.020000,6,123,dcrktiiykmp,piqvmoa,9.8,0.36,2014-09-17T16:11:53Z
true,true,1.290356,0.322618,8844.187348,1434302235053696372027949056.000000,251,102,busohys,vbvwhlglcvjk,1.5,9.15,2014-09-17T16:12:53Z
true,false,-1.257444,-0.589802,901399.062061,31729424791645412.000000,126,940,ocx,zwvfggay,9.3,0.55,2014-09-17T16:13:53Z
false,false,-0.672478,-0.598800,1043.406187,5.894713,80,205,owofsfwjxjt,xekdwhwvfine,1.2,-7.52,2014-09-17T16:14:53Z
false,false,0.939051,2.225093,94964841.292292,9034047423578361511204233245007316628547976958549761232841211904.000000,67648,981,vgst,lwsalpnj,6.7,-9.25,2014-09-17T16:15:53Z
false,true,0.620810,-0.106088,36161621.879427,145463.167846,1274,823,qbmeicbe,hwnsouaakynx,4.2,-7.39,2014-09-17T16:16:53Z
false,false,0.687313,-1.193046,5.176517,76342283838502580781056.000000,235,778,emdlxm,hwrvzm,6.7,7.18,2014-09-17T16:17:53Z
true,true,0.453563,3.267064,5774919.281557,3.844161,2735,631,ixety,qiyh,0.0,1.80,2014-09-17T16:18:53Z
true,true,2.300040,0.439510,1121579.084008,20233961.500965,33,893,jdgyblgyjyy,vftyxbkn,9.4,-5.12,2014-09-17T16:19:53Z
true,true,0.526441,-0.490847,9.420013,44442058988984677609823535104.000000,741,145,unfa,jdbytczrfssm,7.2,7.74,2014-09-17T16:20:53Z
false,true,-1.704321,0.005987,95269.091208,60.069867,9,439,shrqzcx,qieusi,7.4,-1.97,2014-09-17T16:21:53Z
